id,name,rating,genre,lunch_budget,dinner_budget,redirect_url,thumbnail_image_url
tokyo-A1301-A130101-13191148,ル・ヴァン ドゥ,3.57, 銀座駅 130m / フレンチ、ステーキ、ビストロ,,,https://tabelog.com/tokyo/A1301/A130101/13191148/,https://tblg.k-img.com/restaurant/images/Rvw/109940/109940105.jpg
tokyo-A1301-A130101-13141058,武蔵別邸　巌流島,3.5, 銀座駅 371m / 焼肉、すき焼き、しゃぶしゃぶ,,,https://tabelog.com/tokyo/A1301/A130101/13141058/,https://tblg.k-img.com/restaurant/images/Rvw/109644/109644026.jpg
tokyo-A1301-A130103-13170211,カーン・ケバブ・ビリヤニ,3.78, 新橋駅 303m / インド料理、インドカレー、パキスタン料理,,,https://tabelog.com/tokyo/A1301/A130103/13170211/,https://tblg.k-img.com/restaurant/images/Rvw/94614/94614363.jpg
tokyo-A1301-A130101-13007836,MASQ,3.64, 銀座駅 90m / フレンチ、ステーキ、バー,,,https://tabelog.com/tokyo/A1301/A130101/13007836/,https://tblg.k-img.com/restaurant/images/Rvw/106202/106202770.jpg
tokyo-A1302-A130201-13020161,ブラッスリー・ヴィロン 丸の内店,3.75, 東京駅 333m / フレンチ、ビストロ、カフェ,,,https://tabelog.com/tokyo/A1302/A130201/13020161/,https://tblg.k-img.com/restaurant/images/Rvw/105181/105181537.jpg
tokyo-A1301-A130103-13009508,のとだらぼち,3.51, 新橋駅 409m / 居酒屋、魚介料理・海鮮料理、日本酒バー,,,https://tabelog.com/tokyo/A1301/A130103/13009508/,https://tblg.k-img.com/restaurant/images/Rvw/110918/110918424.jpg
tokyo-A1301-A130101-13217459,ナミキ667,3.57, 銀座駅 216m / ダイニングバー、洋食、バー,,,https://tabelog.com/tokyo/A1301/A130101/13217459/,https://tblg.k-img.com/restaurant/images/Rvw/81566/81566779.jpg
tokyo-A1301-A130101-13186911,天ぷら 銀座おのでら 並木通り店,3.51, 新橋駅 285m / 天ぷら、和食（その他）、割烹・小料理,,,https://tabelog.com/tokyo/A1301/A130101/13186911/,https://tblg.k-img.com/restaurant/images/Rvw/42455/42455860.jpg
tokyo-A1301-A130101-13174144,俺のフレンチ TOKYO,3.56, 銀座一丁目駅 128m / ビストロ、フレンチ、バル・バール,,,https://tabelog.com/tokyo/A1301/A130101/13174144/,https://tblg.k-img.com/restaurant/images/Rvw/48591/48591262.jpg
tokyo-A1301-A130101-13174103,bistro BARNYARD,3.66, 銀座一丁目駅 128m / ビストロ、ダイニングバー、イタリアン,,,https://tabelog.com/tokyo/A1301/A130101/13174103/,https://tblg.k-img.com/restaurant/images/Rvw/107817/107817162.jpg
